count,mean,std,min,25%,50%,75%,max
121.0,1483.1461729838204,1094.371451357153,246.07329892349844,768.8017682473198,1063.7206058580514,1966.523385686303,6443.698431619641
121.0,1.7668411825794728,1.1299473612520754,0.1306860865768107,0.9005484915638002,1.4065421148090256,2.456560843359224,6.098235199024451
121.0,9829.303795039144,16524.871806492174,841.0680088680015,2771.0274665498405,5016.115941044781,10006.819879966844,143327.55426634505
121.0,2446.1749656857164,2223.388531503883,512.1515152481891,1250.5524722237992,1864.804393975217,2683.958061839765,16543.349602726026
121.0,1203.9660016475093,803.5421530320637,332.7544549959783,750.1072184614209,939.498126531532,1413.8072244489497,5092.385051490471
121.0,1673.1236208597008,1167.6404482674607,474.4439235654835,941.8226255151116,1233.3971846549,1962.982003482444,8514.910565515322
121.0,1.6827976167653325,1.213780712889795,0.2666505178289337,0.9304948895426214,1.3824572312769972,2.053296315947796,9.931956895783584
121.0,12856.74259713432,23972.735330128104,1314.0115114830571,2813.616510751725,5910.993532362571,10348.228146787686,181523.0599247026
121.0,2796.3303686058503,3661.210716254931,645.3169464629578,1198.5532042775494,1881.2959236326012,2746.761441413736,23742.02583872506
121.0,1275.8046590523688,1552.1883239352524,318.6134838235395,699.3959353006491,894.9828165767614,1284.684364844376,14311.230896302994
121.0,1788.2449389788055,1719.6323509195543,439.1126725990886,842.5644935001159,1292.951821714984,1969.1456727221969,13830.819100448032
121.0,2.019947103347301,3.3089629878716154,0.1741210081748664,0.9695862469075592,1.3635273714141265,2.095871659901304,34.55056967234599
121.0,8833.185281031689,9881.793954005929,1650.82360981101,3796.635586442628,5048.39333132342,9451.29999620774,69309.7574189808
121.0,2947.555584234617,1934.2912971656249,691.4138880001531,1858.077396007443,2452.6913634855505,3306.585411825793,12821.756674702252
121.0,1437.2942913993975,857.6151345976591,377.74577483454345,875.5594942519807,1216.7150486733162,1708.756751484701,5451.308864007794
121.0,1410.1565444259666,1742.4328752292263,299.1012507271932,833.7820061914566,1079.555135135593,1404.3341300308075,17648.904479673907
121.0,2.493692889382322,1.0297889307788435,0.5749128688820916,1.772222847130622,2.478608372888678,3.0023117134419546,6.513975510751632
121.0,8302.436433856945,9740.911263461605,1565.9948524850304,2965.1046561194057,4419.063003626614,8814.394659783555,55528.29446301762
121.0,2864.1185683043504,3357.83585352937,630.7379454553537,1523.5397505821568,2194.821942609359,3226.960177451254,33763.1118923018
121.0,1717.6198960213148,1956.521350524652,128.6716943603189,819.9498377532465,1252.419794514074,1836.6758174877305,19350.71923674428
121.0,1683.018166235677,6489.82650299925,73.65888295365225,663.9192744971876,913.9293068129332,1184.7676149556314,71998.67749652981
121.0,2.7603206759061227,2.158369431699124,0.4689407231671597,1.6024336714382523,2.315958441574025,3.410729168550348,21.33228580088925
121.0,9307.222383588953,10900.817054378356,1827.0624164279432,3839.313025550703,5251.404461329853,8859.291943263386,65238.07945624692
121.0,2922.774075614809,2144.465459391281,682.4866014352139,1687.489043148314,2232.0104897114,3450.391010813857,16320.797130372106
121.0,1737.4569486821288,1201.045203859778,137.39551473590285,1032.6703682909936,1376.954317662285,2071.158811720501,7064.335220154772
121.0,1174.0362900626349,731.796736256723,82.9147080967252,737.2527575378548,933.966061085537,1386.0357153053842,4332.631058329571
121.0,2.8816399587461863,2.2511954652617607,0.6487803866181925,1.7502574815710608,2.3853438844547425,3.457021616694645,21.483524759944054
121.0,10685.991718055358,10257.891878286442,1996.4000640156523,4375.321151034537,7549.417652635032,12563.686323867329,55568.234531914255
121.0,2634.6732047707865,1769.9248872594064,759.0971744105889,1631.9553050227291,2104.1654690588825,2858.4930680189177,10080.391281600265
121.0,1271.2445079110857,735.361724288722,455.5756624953392,769.4335752905746,1056.4522667706983,1515.6242016860092,4726.866469818372
121.0,1505.266092934865,1038.8328237079684,432.4859390393621,866.8140110418062,1192.9045585685224,1621.127101791135,5903.315772508417
121.0,1.959173622560713,0.9455649188615308,0.4911152917271547,1.279236832308288,1.8342434610065568,2.454587693226875,7.175431815778611
121.0,8990.349435339902,10868.470564352056,1569.726007080683,3010.686071851938,4640.335823543824,9736.94233526577,62090.82013715716
121.0,2481.34816164672,1967.9810071387944,734.7445383224341,1345.6349415151517,1825.849550510379,2685.053100072724,13202.931720186416
121.0,1679.5563555808396,1330.8151201793885,354.1912830690126,812.813668371627,1182.3252184321111,2178.993181607623,8720.036189826998
121.0,1206.3662805058718,2235.8080729441367,268.6236851734545,627.0141929641344,845.4511781758092,1129.710155995952,24693.30625474829
121.0,2.5167451924927793,1.2702485234542946,0.5346765469143127,1.6453204605404048,2.3010174652718502,3.0535146624690936,7.181432349883233
121.0,10265.990787518054,12455.502769429899,1938.586578154142,3722.1728342443175,6140.504958136015,10535.01814192724,92008.9875801356
121.0,2760.4989113875577,2260.4820999896615,806.8748550978847,1493.7896641494897,2041.373074510996,2929.4888869080432,14647.09833197787
121.0,1521.8806126171257,1116.103674244257,467.7910395001886,882.4538158695708,1159.9066084127687,1659.0915893002243,7190.175750941841
121.0,1600.274528385947,2100.9475148445626,451.673240308303,893.0886773984391,1208.3719779420455,1713.59357739282,22397.243538118168
121.0,1.9978212932883506,1.1320217109772888,0.4706480403458773,1.2882652261804868,1.7412293879197984,2.447426400238515,8.055371989727721
121.0,12245.046940764485,13171.966512990288,933.5986578565788,3596.0875612209225,7610.983607804511,16264.324733358042,69203.33457608738
121.0,2113.7857016897806,1512.1954153486067,489.61427043819015,1155.0535747625554,1734.7820105366636,2269.2177911232748,7804.961867305821
121.0,1073.5014020891167,635.3604125257556,308.3928650741441,593.3705693775137,826.9685293197341,1502.51269263899,3624.4811939642977
121.0,1276.9198708049478,792.9554992588787,283.9079949822548,764.9083444863137,1046.4317886718045,1528.1045042201913,4879.515001400517
121.0,1.8944816943247451,1.0942331005484187,0.1600153849834785,1.1491219425857426,1.5703460619193268,2.5113517711364257,4.918169843735996
121.0,12073.030216548368,13740.108758740691,1899.486182843092,4761.319520856132,7954.297701698522,12825.663019295413,95471.80605087311
121.0,3607.234221647458,2539.5595619751657,874.9998791124387,2104.494151740428,2973.726131847533,4085.767615481146,17643.019355221688
121.0,2029.1761362404357,1749.6595572084923,673.1969628149843,1234.5297290786675,1639.328535899933,2148.2662455857467,16551.79626201152
121.0,2486.7854699023014,2331.314272886499,612.471684075935,1388.7543352169846,1774.6044189889903,2734.8781518321703,15957.294061537395
121.0,1.774399428253717,0.9891480102193465,0.2164592821068479,1.0265489410231974,1.5682963992756642,2.2747465428264104,5.742507955374612
